event_type,gbtt_timestamp,original_loc_stanox,planned_timestamp,timetable_variation,original_loc_timestamp,current_train_id,delay_monitoring_point,next_report_run_time,reporting_stanox,actual_timestamp,correction_ind,event_source,train_file_address,platform,division_code,train_terminated,train_id,offroute_ind,variation_status,train_service_code,toc_id,loc_stanox,auto_expected,direction_ind,route,planned_event_type,next_report_stanox,line_ind
DEPARTURE,,,2023-05-27 05:57:00,1,,,false,1,00000,2023-05-27 05:56:00,false,AUTOMATIC,, 1,60,false,085F52M527,false,EARLY,13571015,60,08605,true,UP,UP,DEPARTURE,08602,
DEPARTURE,2023-05-27 05:56:00,,2023-05-27 05:56:30,0,,,false,7,00000,2023-05-27 05:56:00,false,AUTOMATIC,, 1,88,false,861C07M527,false,ON TIME,24748000,88,86353,true,UP,UP,DEPARTURE,86424,
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,1,,,false,2,00000,2023-05-27 05:56:00,false,AUTOMATIC,, 2,29,false,652R03M527,false,EARLY,12272320,29,65606,true,UP,UP,DEPARTURE,65608,
ARRIVAL,2023-05-27 05:57:00,,2023-05-27 05:57:00,0,,,false,1,00000,2023-05-27 05:57:00,false,AUTOMATIC,, 2,23,false,251Y01M527,false,ON TIME,21865000,23,56547,true,UP,UP,ARRIVAL,56550,
ARRIVAL,2023-05-27 05:58:00,,2023-05-27 05:58:00,1,,,false,1,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,33,false,522W04M527,false,EARLY,21381001,33,50417,true,DOWN,DOWN,ARRIVAL,50412,
ARRIVAL,2023-05-27 05:59:00,,2023-05-27 05:58:30,1,,,true,2,52226,2023-05-27 05:57:00,false,AUTOMATIC,, 5,33,false,509Y25M527,false,EARLY,21381001,33,52226,true,UP,UP,ARRIVAL,52748,
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,0,,,true,1,06354,2023-05-27 05:57:00,false,AUTOMATIC,, 1,60,false,062H98M527,false,ON TIME,13560015,60,06354,true,UP,UP,DEPARTURE,06359,
ARRIVAL,,,2023-05-27 05:56:30,2,,,false,1,00000,2023-05-27 05:58:00,false,AUTOMATIC,,,65,false,651D80M527,false,LATE,22104001,65,65005,true,,,ARRIVAL,43322,
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,1,,,false,3,00000,2023-05-27 05:56:00,false,AUTOMATIC,, 2,29,false,652O02M527,false,EARLY,12272320,29,66500,true,DOWN,DOWN,DEPARTURE,66501,
DEPARTURE,2023-05-27 06:00:00,,2023-05-27 06:00:00,3,,,true,2,36058,2023-05-27 05:57:00,false,AUTOMATIC,,,64,false,365O01M627,false,EARLY,12303012,64,36058,true,UP,UP,DEPARTURE,36076,
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,1,,,true,2,47221,2023-05-27 05:56:00,false,AUTOMATIC,, 6,27,false,471N41M527,false,EARLY,22268000,27,47221,true,DOWN,DOWN,DEPARTURE,47213,M
ARRIVAL,2023-05-27 05:52:00,,2023-05-27 05:52:00,6,,,true,1,73499,2023-05-27 05:58:00,false,AUTOMATIC,, 2,74,false,702H02M527,false,LATE,25211004,74,73499,true,UP,UP,ARRIVAL,73451,
DEPARTURE,,,2023-05-27 05:40:00,17,,,false,1,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,23,false,325H80M527,false,LATE,12974820,23,32561,true,UP,UP,DEPARTURE,32563,
DEPARTURE,,,2023-05-27 05:57:30,0,,,false,4,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,23,false,301Y52M527,false,ON TIME,12362822,23,30040,true,UP,UP,DEPARTURE,30041,
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,1,,,false,3,00000,2023-05-27 05:56:00,false,AUTOMATIC,, 4,33,false,522W02M527,false,EARLY,21381001,33,50333,true,DOWN,DOWN,DEPARTURE,50331,
DEPARTURE,,,2023-05-27 05:58:00,1,,,false,5,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,23,false,322S90M527,false,EARLY,12226820,23,32537,true,UP,UP,DEPARTURE,32541,H
DEPARTURE,2023-05-27 05:55:00,,2023-05-27 05:55:30,0,,,true,5,81905,2023-05-27 05:55:00,false,AUTOMATIC,, 2,25,false,832M01M527,false,ON TIME,25467001,25,81905,true,UP,UP,DEPARTURE,81903,
DEPARTURE,,,2023-05-27 05:57:00,0,,,true,3,25016,2023-05-27 05:57:00,false,AUTOMATIC,,,23,false,252R02M527,false,ON TIME,11807820,23,25016,true,DOWN,DOWN,DEPARTURE,24799,C
ARRIVAL,2023-05-27 05:59:00,,2023-05-27 05:58:30,0,,,true,1,17011,2023-05-27 05:58:00,false,AUTOMATIC,, 1,23,false,092H07M527,false,ON TIME,11870820,23,17011,true,UP,UP,ARRIVAL,17014,
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,1,,,true,3,87004,2023-05-27 05:56:00,false,AUTOMATIC,,D,84,false,872C03M527,false,EARLY,24672104,84,87004,true,DOWN,DOWN,DEPARTURE,87003,R
DEPARTURE,,,2023-05-27 05:57:00,0,,,true,1,24108,2023-05-27 05:57:00,false,AUTOMATIC,, 1,23,false,252C00M527,false,ON TIME,11808920,23,24108,true,DOWN,DOWN,DEPARTURE,24314,D
DEPARTURE,,,2023-05-27 05:56:00,0,,,false,6,00000,2023-05-27 05:56:00,false,AUTOMATIC,, 2,23,false,123D93M527,false,ON TIME,22974000,23,15714,true,DOWN,DOWN,DEPARTURE,15701,S
ARRIVAL,,,,0,,,false,,,2023-05-27 05:58:00,false,AUTOMATIC,,,23,false,191J39M527,true,OFF ROUTE,11808920,23,20055,,,,ARRIVAL,,
DEPARTURE,,,2023-05-27 05:57:00,0,,,false,2,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,88,false,875P04M527,false,ON TIME,24788005,88,87591,true,UP,UP,DEPARTURE,87601,
ARRIVAL,,,2023-05-27 05:58:00,1,,,true,1,82332,2023-05-27 05:57:00,false,AUTOMATIC,,,84,false,865L95M527,false,EARLY,24676004,84,82332,true,,,ARRIVAL,82338,
ARRIVAL,,,2023-05-27 05:57:00,1,,,true,1,51914,2023-05-27 05:58:00,false,AUTOMATIC,,,21,false,471B01M527,false,LATE,21911000,21,51914,true,,,ARRIVAL,51931,
DEPARTURE,,,2023-05-27 05:59:30,1,,,true,1,87972,2023-05-27 05:58:00,false,AUTOMATIC,,,88,false,881F93M527,false,EARLY,24747000,88,87972,true,UP,UP,DEPARTURE,87969,
DEPARTURE,,,2023-05-27 05:57:00,0,,,true,,87248,2023-05-27 05:57:00,false,AUTOMATIC,,C,88,false,875Y051527,false,ON TIME,22788002,88,87248,true,DOWN,DOWN,DEPARTURE,87607,L
ARRIVAL,2023-05-27 05:55:00,,2023-05-27 05:55:00,2,,,false,1,00000,2023-05-27 05:57:00,false,AUTOMATIC,, 2,23,false,312F11M527,false,LATE,12298820,23,35447,true,DOWN,DOWN,ARRIVAL,35439,
ARRIVAL,2023-05-27 05:58:00,,2023-05-27 05:57:30,1,,,false,1,00000,2023-05-27 05:58:00,false,AUTOMATIC,, 1,80,false,881D18M527,false,LATE,24657005,80,88699,true,UP,UP,ARRIVAL,88697,
DEPARTURE,2023-05-27 05:56:00,,2023-05-27 05:56:00,0,,,false,,00000,2023-05-27 05:56:00,false,AUTOMATIC,, 2,60,false,042P07M527,false,ON TIME,23576003,60,05037,true,DOWN,DOWN,DEPARTURE,05019,L
DEPARTURE,,,2023-05-27 05:56:30,1,,,false,1,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,60,false,042P07M527,false,LATE,23576003,60,05019,true,DOWN,DOWN,DEPARTURE,05015,L
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,1,,,false,3,00000,2023-05-27 05:56:00,false,AUTOMATIC,, 1,80,false,892D06M527,false,EARLY,24607006,80,89111,true,UP,UP,DEPARTURE,89109,
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,0,,,true,3,87055,2023-05-27 05:57:00,false,AUTOMATIC,, 1,84,false,862P12M427,false,ON TIME,24621204,84,87055,true,UP,UP,DEPARTURE,87080,
DEPARTURE,2023-05-27 05:56:00,,2023-05-27 05:56:00,1,,,false,4,00000,2023-05-27 05:55:00,false,AUTOMATIC,, 2,84,false,872P03M527,false,EARLY,24621204,84,87067,true,DOWN,DOWN,DEPARTURE,86341,
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,0,,,true,3,73767,2023-05-27 05:57:00,false,AUTOMATIC,, 3,86,false,731Y25M527,false,ON TIME,25905000,86,73767,true,UP,UP,DEPARTURE,73778,
ARRIVAL,,,2023-05-27 05:59:30,1,,,true,1,13702,2023-05-27 05:58:00,false,AUTOMATIC,,,23,false,123D01M527,false,EARLY,21799000,23,13702,true,,,ARRIVAL,13800,
ARRIVAL,,,2023-05-27 06:02:00,4,,,true,4,45201,2023-05-27 05:58:00,false,AUTOMATIC,MK7,,05,false,736E70C327,false,EARLY,56161420,05,45201,true,,,ARRIVAL,45150,
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,0,,,true,2,54238,2023-05-27 05:57:00,false,AUTOMATIC,, 8,88,false,542F00M527,false,ON TIME,21724000,88,54238,true,DOWN,DOWN,DEPARTURE,54202,1
DEPARTURE,2023-05-27 06:03:00,,2023-05-27 06:03:00,11,,,true,8,72111,2023-05-27 05:52:00,false,AUTOMATIC,,,65,false,725H04M627,false,EARLY,22112002,65,72111,true,UP,UP,DEPARTURE,72267,U
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,1,,,false,2,00000,2023-05-27 05:56:00,false,AUTOMATIC,, 2,23,false,302N10M527,false,EARLY,22350000,23,29063,true,DOWN,DOWN,DEPARTURE,29061,
DEPARTURE,2023-05-27 05:56:00,,2023-05-27 05:56:30,1,,,true,5,87106,2023-05-27 05:57:00,false,AUTOMATIC,, 4,84,false,872Y03M527,false,LATE,24671205,84,87106,true,DOWN,DOWN,DEPARTURE,86012,
ARRIVAL,2023-05-27 06:00:00,,2023-05-27 05:59:30,0,,,false,1,00000,2023-05-27 05:59:00,false,AUTOMATIC,, 1,23,false,302N10M527,false,ON TIME,22350000,23,29061,true,DOWN,DOWN,ARRIVAL,29059,
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:30,1,,,false,3,00000,2023-05-27 05:56:00,false,AUTOMATIC,, 1,88,false,639P01M527,false,EARLY,22728000,88,88433,true,DOWN,DOWN,DEPARTURE,88435,
DEPARTURE,,,2023-05-27 05:57:30,0,,,true,6,77086,2023-05-27 05:57:00,false,AUTOMATIC,,,27,false,815M00M527,false,ON TIME,22185003,27,77086,true,DOWN,DOWN,DEPARTURE,77075,M
DEPARTURE,,,2023-05-27 05:57:30,0,,,true,3,36076,2023-05-27 05:57:00,false,AUTOMATIC,, 1,64,false,365S00M527,false,ON TIME,12302012,64,36076,true,UP,UP,DEPARTURE,36078,
ARRIVAL,2023-05-27 06:00:00,,2023-05-27 05:59:30,1,,,false,2,00000,2023-05-27 05:58:00,false,AUTOMATIC,, 1,84,false,861B16M527,false,EARLY,24620204,84,86911,true,UP,UP,ARRIVAL,86909,
ARRIVAL,2023-05-27 05:58:00,,2023-05-27 05:58:30,0,,,true,,36076,2023-05-27 05:58:00,false,AUTOMATIC,, 2,64,true,365S79M527,false,ON TIME,12302012,64,36076,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2023-05-27 05:58:00,,2023-05-27 05:58:00,1,,,false,1,00000,2023-05-27 05:57:00,false,AUTOMATIC,, 1,64,false,362G99M527,false,EARLY,12303012,64,36078,true,UP,UP,ARRIVAL,36080,
DEPARTURE,2023-05-27 06:07:00,,2023-05-27 06:07:00,10,,,true,4,54101,2023-05-27 05:57:00,false,AUTOMATIC,,,55,false,545H01M627,false,EARLY,21750001,55,54101,true,UP,UP,DEPARTURE,54103,2
ARRIVAL,2023-05-27 05:57:00,,2023-05-27 05:57:00,0,,,false,1,00000,2023-05-27 05:57:00,false,AUTOMATIC,, 1,56,false,122I01M527,false,ON TIME,11798001,56,14037,true,UP,UP,ARRIVAL,14040,
DEPARTURE,,,2023-05-27 05:58:00,1,,,false,1,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,23,false,155N53M527,false,EARLY,21791000,23,15619,true,DOWN,DOWN,DEPARTURE,15625,F
ARRIVAL,2023-05-27 05:58:00,,2023-05-27 05:57:30,1,,,true,1,18441,2023-05-27 05:58:00,false,AUTOMATIC,, 1,20,false,182J49M527,false,LATE,21733000,20,18441,true,DOWN,DOWN,ARRIVAL,18442,
DEPARTURE,2023-05-27 05:53:00,,2023-05-27 05:53:30,0,,,false,5,00000,2023-05-27 05:53:00,false,AUTOMATIC,, 1,60,false,042T53M527,false,ON TIME,23586003,60,04715,true,DOWN,DOWN,DEPARTURE,04703,
DEPARTURE,,,2023-05-27 05:58:00,1,,,true,3,04703,2023-05-27 05:57:00,false,AUTOMATIC,,,60,false,042T53M527,false,EARLY,23586003,60,04703,true,UP,UP,DEPARTURE,04713,
ARRIVAL,2023-05-27 06:02:00,,2023-05-27 06:01:30,0,,,false,1,00000,2023-05-27 06:01:00,false,AUTOMATIC,, 1,60,false,042T53M527,false,ON TIME,23586003,60,04713,true,DOWN,DOWN,ARRIVAL,04704,
DEPARTURE,,,2023-05-27 05:58:30,1,,,false,3,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,80,false,882D12M527,false,EARLY,24657005,80,88412,true,DOWN,DOWN,DEPARTURE,87601,
DEPARTURE,2023-05-27 05:58:00,,2023-05-27 05:58:00,2,,,false,2,00000,2023-05-27 05:56:00,false,AUTOMATIC,,,91,false,722A01M527,false,EARLY,24680004,91,72031,true,UP,UP,DEPARTURE,72033,
DEPARTURE,,,2023-05-27 05:53:30,4,,,true,3,32515,2023-05-27 05:57:00,false,AUTOMATIC,,,23,false,325S05M527,false,LATE,12974820,23,32515,true,UP,UP,DEPARTURE,32525,S
ARRIVAL,2023-05-27 05:56:00,,2023-05-27 05:56:00,2,,,false,1,00000,2023-05-27 05:58:00,false,AUTOMATIC,,,91,false,722A03M527,false,LATE,24680004,91,72272,true,UP,UP,ARRIVAL,72309,
ARRIVAL,2023-05-27 05:59:00,,2023-05-27 05:59:00,0,,,true,,47344,2023-05-27 05:59:00,false,AUTOMATIC,, 1,21,true,521B04M527,false,ON TIME,21911000,21,47344,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2023-05-27 05:59:00,,2023-05-27 05:59:00,1,,,true,2,46261,2023-05-27 05:58:00,false,AUTOMATIC,, 2,21,false,481K55M527,false,EARLY,21899002,21,46261,true,UP,UP,ARRIVAL,46264,
ARRIVAL,2023-05-27 05:58:00,,2023-05-27 05:57:30,1,,,true,1,86101,2023-05-27 05:58:00,false,AUTOMATIC,, 1,84,false,862S97M527,false,LATE,24629404,84,86101,true,UP,UP,ARRIVAL,86154,
ARRIVAL,2023-05-27 06:01:00,,2023-05-27 06:00:30,0,,,false,1,00000,2023-05-27 06:00:00,false,AUTOMATIC,, 1,88,false,861N00M527,false,ON TIME,24744000,88,86225,true,UP,UP,ARRIVAL,86499,
DEPARTURE,,,2023-05-27 05:58:00,1,,,true,1,87215,2023-05-27 05:57:00,false,AUTOMATIC,,,84,false,872S07M527,false,EARLY,24671205,84,87215,true,UP,UP,DEPARTURE,87216,D
ARRIVAL,2023-05-27 05:58:00,,2023-05-27 05:57:30,0,,,false,1,00000,2023-05-27 05:57:00,false,AUTOMATIC,, 1,56,false,122I02M527,false,ON TIME,11798001,56,14039,true,UP,UP,ARRIVAL,14023,
DEPARTURE,,,2023-05-27 05:57:00,0,,,true,4,17112,2023-05-27 05:57:00,false,AUTOMATIC,, 1,20,false,321P07M427,false,ON TIME,21734000,20,17112,true,DOWN,DOWN,DEPARTURE,16602,H
DEPARTURE,,,2023-05-27 05:59:00,2,,,true,2,53223,2023-05-27 05:57:00,false,AUTOMATIC,, 3,88,false,541R021527,false,EARLY,21725000,88,53223,true,DOWN,DOWN,DEPARTURE,53221,F
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,1,,,true,2,54299,2023-05-27 05:56:00,false,AUTOMATIC,,10,88,false,542V00M527,false,EARLY,21723000,88,54299,true,DOWN,DOWN,DEPARTURE,54297,M
DEPARTURE,2023-05-27 05:56:00,,2023-05-27 05:56:00,1,,,false,2,00000,2023-05-27 05:57:00,false,AUTOMATIC,, 2,30,false,529C02M527,false,LATE,22215003,30,52080,true,DOWN,DOWN,DEPARTURE,52082,
DEPARTURE,,,2023-05-27 05:58:00,1,,,false,1,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,61,false,541D01M527,false,EARLY,21702001,61,54245,true,DOWN,DOWN,DEPARTURE,54238,F
ARRIVAL,2023-05-27 05:59:00,,2023-05-27 05:58:30,1,,,false,1,00000,2023-05-27 05:59:00,false,AUTOMATIC,, 2,29,false,642G01M527,false,LATE,22266000,29,64822,true,UP,UP,ARRIVAL,64827,
DEPARTURE,,,2023-05-27 05:56:30,1,,,false,6,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,27,false,575O06M527,false,LATE,22185002,27,55213,true,DOWN,DOWN,DEPARTURE,55221,F
ARRIVAL,2023-05-27 05:59:00,,2023-05-27 05:58:30,0,,,true,1,38200,2023-05-27 05:58:00,false,AUTOMATIC,, 1,64,false,382C01M527,false,ON TIME,22306003,64,38200,true,UP,UP,ARRIVAL,38185,
DEPARTURE,2023-05-27 05:56:00,,2023-05-27 05:56:00,1,,,false,1,00000,2023-05-27 05:57:00,false,AUTOMATIC,, 3,64,false,382Y00M527,false,LATE,12306212,64,38181,true,UP,UP,DEPARTURE,38182,
DEPARTURE,2023-05-27 05:56:00,,2023-05-27 05:56:00,1,,,false,3,00000,2023-05-27 05:57:00,false,AUTOMATIC,, 1,64,false,352U01M527,false,LATE,12302012,64,36065,true,UP,UP,DEPARTURE,36066,
ARRIVAL,2023-05-27 05:59:00,,2023-05-27 05:59:00,0,,,true,1,36066,2023-05-27 05:59:00,false,AUTOMATIC,, 1,64,false,352U01M527,false,ON TIME,12302012,64,36066,true,UP,UP,ARRIVAL,36068,
ARRIVAL,2023-05-27 05:39:00,,2023-05-27 05:39:00,16,,,false,1,00000,2023-05-27 05:55:00,false,MANUAL,MCE,,05,false,156M26C926,false,LATE,52155420,05,36046,,,,ARRIVAL,36048,
DEPARTURE,2023-05-27 05:41:00,,2023-05-27 05:41:00,15,,,false,10,00000,2023-05-27 05:56:00,false,MANUAL,MCE,,05,false,156M26C926,false,LATE,52155420,05,36046,,,,DEPARTURE,36048,
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,1,,,false,2,00000,2023-05-27 05:56:00,false,AUTOMATIC,, 1,23,false,422H40M527,false,EARLY,12232820,23,42004,true,DOWN,DOWN,DEPARTURE,42002,
DEPARTURE,2023-05-27 05:56:00,,2023-05-27 05:56:00,0,,,false,,00000,2023-05-27 05:56:00,false,AUTOMATIC,, 1,88,false,629O15M527,false,ON TIME,22728000,88,63208,true,UP,UP,DEPARTURE,63209,S
DEPARTURE,,,2023-05-27 05:58:00,1,,,true,2,87927,2023-05-27 05:57:00,false,AUTOMATIC,,,88,false,879T00M527,false,EARLY,22721000,88,87927,true,UP,UP,DEPARTURE,87920,F
DEPARTURE,,,2023-05-27 05:56:30,1,,,false,3,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,88,false,629O15M527,false,LATE,22728000,88,63209,true,UP,UP,DEPARTURE,63212,S
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,0,,,false,1,00000,2023-05-27 05:57:00,false,AUTOMATIC,, 2,30,false,522D02N527,false,ON TIME,21234001,30,51965,true,DOWN,DOWN,DEPARTURE,51963,D
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:30,0,,,false,2,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,60,false,062V42M527,false,ON TIME,13560015,60,06365,true,UP,UP,DEPARTURE,06399,
DEPARTURE,,,2023-05-27 05:58:00,1,,,false,2,00000,2023-05-27 05:57:00,false,AUTOMATIC,, 2,60,false,065L04M527,false,EARLY,23563015,60,06345,true,DOWN,DOWN,DEPARTURE,06211,
ARRIVAL,2023-05-27 06:00:00,,2023-05-27 06:00:00,1,,,true,,52731,2023-05-27 05:59:00,false,AUTOMATIC,, 2,30,true,525T13M527,false,EARLY,21252001,30,52731,true,DOWN,DOWN,DESTINATION,,
ARRIVAL,2023-05-27 06:00:00,,2023-05-27 06:00:00,2,,,true,,52741,2023-05-27 05:58:00,false,AUTOMATIC,,14,21,true,502K05M527,false,EARLY,21943001,21,52741,true,UP,UP,DESTINATION,,
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:30,0,,,false,5,00000,2023-05-27 05:57:00,false,AUTOMATIC,, 1,21,false,501K09M527,false,ON TIME,21943001,21,50327,true,UP,UP,DEPARTURE,50251,
DEPARTURE,,,2023-05-27 05:57:30,0,,,true,6,16515,2023-05-27 05:57:00,false,AUTOMATIC,,,23,false,162R89M527,false,ON TIME,21806000,23,16515,true,DOWN,DOWN,DEPARTURE,16517,H
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:30,0,,,false,5,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,23,false,175H10M527,false,ON TIME,21831000,23,17129,true,UP,UP,DEPARTURE,17132,H
ARRIVAL,2023-05-27 05:58:00,,2023-05-27 05:57:30,1,,,false,1,00000,2023-05-27 05:58:00,false,AUTOMATIC,, 2,56,false,142I10M527,false,LATE,11798001,56,14008,true,DOWN,DOWN,ARRIVAL,14006,
ARRIVAL,2023-05-27 05:59:00,,2023-05-27 05:58:30,0,,,false,1,00000,2023-05-27 05:58:00,false,AUTOMATIC,, 1,80,false,892P061527,false,ON TIME,24604004,80,89018,true,UP,UP,ARRIVAL,89011,
ARRIVAL,,,2023-05-27 06:08:30,10,,,true,10,65933,2023-05-27 05:58:00,false,AUTOMATIC,MCI,,05,false,796M11C027,false,EARLY,59430641,05,65933,true,,,ARRIVAL,65731,
DEPARTURE,,,2023-05-27 05:58:00,1,,,true,5,82332,2023-05-27 05:57:00,false,AUTOMATIC,, 1,84,false,865L95M527,false,EARLY,24676004,84,82332,true,DOWN,DOWN,DEPARTURE,82338,
ARRIVAL,,,2023-05-27 06:03:30,1,,,true,1,82338,2023-05-27 06:04:00,false,AUTOMATIC,,,84,false,865L95M527,false,LATE,24676004,84,82338,true,,,ARRIVAL,82339,
DEPARTURE,2023-05-27 05:56:00,,2023-05-27 05:56:00,1,,,false,1,00000,2023-05-27 05:57:00,false,AUTOMATIC,, 2,88,false,879Y01M527,false,LATE,22742000,88,88478,true,DOWN,DOWN,DEPARTURE,88479,F
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,0,,,true,3,87801,2023-05-27 05:57:00,false,AUTOMATIC,, 3,88,false,879R04M527,false,ON TIME,22729000,88,87801,true,UP,UP,DEPARTURE,87704,S
DEPARTURE,,,2023-05-27 05:57:00,0,,,true,2,87704,2023-05-27 05:57:00,false,AUTOMATIC,, 3,88,false,871T09M527,false,ON TIME,24747000,88,87704,true,UP,UP,DEPARTURE,87701,
DEPARTURE,2023-05-27 06:00:00,,2023-05-27 06:00:00,3,,,true,2,73117,2023-05-27 05:57:00,false,AUTOMATIC,,,25,false,735C02M627,false,EARLY,25370002,25,73117,true,UP,UP,DEPARTURE,73111,B
ARRIVAL,2023-05-27 05:58:00,,2023-05-27 05:58:30,0,,,false,1,00000,2023-05-27 05:58:00,false,AUTOMATIC,, 3,25,false,742D02M527,false,ON TIME,25513005,25,74271,true,DOWN,DOWN,ARRIVAL,74281,D
DEPARTURE,,,2023-05-27 05:59:00,2,,,false,12,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,25,false,813A10M527,false,EARLY,25370002,25,81812,true,DOWN,DOWN,DEPARTURE,81907,D
DEPARTURE,2023-05-27 05:55:00,,2023-05-27 05:55:00,1,,,true,5,73216,2023-05-27 05:56:00,false,AUTOMATIC,,,33,false,735L14M527,false,LATE,21381008,33,73216,true,UP,UP,DEPARTURE,73218,U
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:30,1,,,true,3,00000,2023-05-27 05:56:00,false,AUTOMATIC,, 1,60,false,072B71M527,false,EARLY,23563015,60,07955,true,DOWN,DOWN,DEPARTURE,07953,
DEPARTURE,2023-05-27 05:56:00,,2023-05-27 05:56:00,1,,,true,7,75352,2023-05-27 05:55:00,false,AUTOMATIC,, 2,25,false,811A01M527,false,EARLY,25370002,25,75352,true,UP,UP,DEPARTURE,75242,2
DEPARTURE,2023-05-27 05:47:00,,2023-05-27 05:47:00,10,,,true,2,87141,2023-05-27 05:57:00,false,AUTOMATIC,, 1,84,false,872R02M527,false,LATE,24671305,84,87141,true,UP,UP,DEPARTURE,87142,
ARRIVAL,,,2023-05-27 06:06:30,8,,,false,8,00000,2023-05-27 05:58:00,false,AUTOMATIC,MK8,,05,false,886Y01C327,false,EARLY,57120820,05,87400,true,,,ARRIVAL,87403,
DEPARTURE,,,2023-05-27 05:58:00,1,,,false,1,00000,2023-05-27 05:57:00,false,AUTOMATIC,,,33,false,889Y24M527,false,EARLY,21382001,33,52206,true,DOWN,DOWN,DEPARTURE,52085,
ARRIVAL,,,2023-05-27 05:58:00,0,,,true,1,31521,2023-05-27 05:58:00,false,AUTOMATIC,,,23,false,321C51M527,false,ON TIME,12357820,23,31521,true,,,ARRIVAL,31620,
ARRIVAL,,,2023-05-27 05:53:30,5,,,false,1,00000,2023-05-27 05:58:00,false,AUTOMATIC,,,27,false,321O04M527,false,LATE,22180014,27,42412,true,,,ARRIVAL,43031,
DEPARTURE,,,2023-05-27 06:27:30,29,,,true,1,23475,2023-05-27 05:58:00,false,AUTOMATIC,MKQ,,09,false,494E58C127,false,EARLY,54606070,09,23475,true,DOWN,DOWN,DEPARTURE,23305,L
DEPARTURE,2023-05-27 05:57:00,,2023-05-27 05:57:00,0,,,true,1,12931,2023-05-27 05:57:00,false,AUTOMATIC,, 1,23,false,122A00M527,false,ON TIME,21794000,23,12931,true,DOWN,DOWN,DEPARTURE,12719,M
DEPARTURE,,,2023-05-27 05:57:30,0,,,true,1,89532,2023-05-27 05:57:00,false,AUTOMATIC,,,80,false,891J05M527,false,ON TIME,24647005,80,89532,true,UP,UP,DEPARTURE,89530,2
ARRIVAL,2023-05-27 05:57:00,,2023-05-27 05:57:00,1,,,true,2,25316,2023-05-27 05:58:00,false,AUTOMATIC,, 1,20,false,231B63M527,false,LATE,11817020,20,25316,true,UP,UP,ARRIVAL,25319,
ARRIVAL,2023-05-27 05:58:00,,2023-05-27 05:58:00,0,,,true,1,89530,2023-05-27 05:58:00,false,AUTOMATIC,, 2,80,false,891J05M527,false,ON TIME,24647005,80,89530,true,UP,UP,ARRIVAL,89529,
DEPARTURE,,,2023-05-27 05:58:30,2,,,true,3,88248,2023-05-27 05:56:00,false,AUTOMATIC,, 2,88,false,875F07M527,false,EARLY,24788005,88,88248,true,DOWN,DOWN,DEPARTURE,88249,
DEPARTURE,2023-05-27 05:56:00,,2023-05-27 05:56:30,0,,,false,2,00000,2023-05-27 05:56:00,false,AUTOMATIC,, 1,88,false,861H05M527,false,ON TIME,24746000,88,87997,true,UP,UP,DEPARTURE,87996,
ARRIVAL,2023-05-27 05:59:00,,2023-05-27 05:58:30,0,,,false,1,00000,2023-05-27 05:58:00,false,AUTOMATIC,, 1,88,false,861H05M527,false,ON TIME,24746000,88,87996,true,UP,UP,ARRIVAL,88111,
